,Series_reference,Data_value,STATUS
14834,BDCQ.SEE1049A,4169.0,F
14835,BDCQ.SEE1049A,4087.0,F
14836,BDCQ.SEE1049A,4132.0,F
14837,BDCQ.SEE1049A,4127.0,F
14838,BDCQ.SEE1049A,4089.0,F
14839,BDCQ.SEE1050A,3997.0,F
14840,BDCQ.SEE1050A,3881.0,F
14841,BDCQ.SEE1050A,4038.0,F
14842,BDCQ.SEE1050A,4081.0,F
14843,BDCQ.SEE1050A,4087.0,F
14844,BDCQ.SEE1050A,4025.0,F
14845,BDCQ.SEE1050A,4167.0,F
14846,BDCQ.SEE1050A,4148.0,F
14847,BDCQ.SEE1050A,4150.0,F
14848,BDCQ.SEE1050A,4038.0,F
14849,BDCQ.SEE1050A,4197.0,F
14850,BDCQ.SEE1050A,4209.0,F
14851,BDCQ.SEE1050A,4147.0,F
14852,BDCQ.SEE1050A,4018.0,F
14853,BDCQ.SEE1050A,4104.0,F
14854,BDCQ.SEE1050A,4093.0,F
14855,BDCQ.SEE1050A,4039.0,F
14856,BDCQ.SEE1050A,3953.0,F
14857,BDCQ.SEE1050A,4054.0,F
14858,BDCQ.SEE1050A,4094.0,F
14859,BDCQ.SEE1050A,4109.0,F
14860,BDCQ.SEE1050A,4080.0,F
14861,BDCQ.SEE1050A,4237.0,F
14862,BDCQ.SEE1050A,4181.0,F
14863,BDCQ.SEE1050A,4244.0,F
14864,BDCQ.SEE1050A,4178.0,F
14865,BDCQ.SEE1050A,4338.0,F
14866,BDCQ.SEE1050A,4271.0,F
14867,BDCQ.SEE1050A,4253.0,F
14868,BDCQ.SEE1050A,4233.0,F
14869,BDCQ.SEE1050A,4407.0,F
14870,BDCQ.SEE1050A,4485.0,F
14871,BDCQ.SEE1050A,4487.0,F
14872,BDCQ.SEE1050A,4492.0,F
14873,BDCQ.SEE1050A,4624.0,F
14874,BDCQ.SEE1050A,4616.0,F
14875,BDCQ.SEE1050A,4615.0,F
14876,BDCQ.SEE1050A,4632.0,R
14877,BDCQ.SEE1050A,4802.0,R
14878,BDCQ.SEE1050A,4766.0,R
14879,BDCQ.SEE1050A,4723.0,R
14880,BDCQ.SEE1050A,4722.0,R
14881,BDCQ.SEE1050A,4904.0,R
14882,BDCQ.SEE1050A,4919.0,R
14883,BDCQ.SEE1050A,4937.0,R
14884,BDCQ.SEE1050A,4870.0,R
14885,BDCQ.SEE1050A,4994.0,R
14886,BDCQ.SEE1050A,5006.0,F
14887,BDCQ.SEE1050A,4960.0,F
14888,BDCQ.SEE1050A,4895.0,F
14889,BDCQ.SEE1050A,5068.0,F
14890,BDCQ.SEE1050A,5029.0,F
14891,BDCQ.SEE1050A,4975.0,F
14892,BDCQ.SEE1051A,12572.0,F
14893,BDCQ.SEE1051A,11659.0,F
14894,BDCQ.SEE1051A,12160.0,F
14895,BDCQ.SEE1051A,12413.0,F
14896,BDCQ.SEE1051A,12853.0,F
14897,BDCQ.SEE1051A,11956.0,F
14898,BDCQ.SEE1051A,12420.0,F
14899,BDCQ.SEE1051A,12815.0,F
14900,BDCQ.SEE1051A,13118.0,F
14901,BDCQ.SEE1051A,12705.0,F
14902,BDCQ.SEE1051A,13712.0,F
14903,BDCQ.SEE1051A,14450.0,F
14904,BDCQ.SEE1051A,14768.0,F
14905,BDCQ.SEE1051A,14223.0,F
14906,BDCQ.SEE1051A,15029.0,F
14907,BDCQ.SEE1051A,15806.0,F
14908,BDCQ.SEE1051A,16227.0,F
14909,BDCQ.SEE1051A,15613.0,F
14910,BDCQ.SEE1051A,16408.0,F
14911,BDCQ.SEE1051A,16960.0,F
14912,BDCQ.SEE1051A,17302.0,F
14913,BDCQ.SEE1051A,16760.0,F
14914,BDCQ.SEE1051A,17486.0,F
14915,BDCQ.SEE1051A,18299.0,F
14916,BDCQ.SEE1051A,18823.0,F
14917,BDCQ.SEE1051A,18199.0,F
14918,BDCQ.SEE1051A,19025.0,F
14919,BDCQ.SEE1051A,19752.0,F
14920,BDCQ.SEE1051A,20271.0,F
14921,BDCQ.SEE1051A,20591.0,F
14922,BDCQ.SEE1051A,21537.0,F
14923,BDCQ.SEE1051A,22335.0,F
14924,BDCQ.SEE1051A,22376.0,F
14925,BDCQ.SEE1051A,21453.0,F
14926,BDCQ.SEE1051A,22254.0,F
14927,BDCQ.SEE1051A,22762.0,F
14928,BDCQ.SEE1051A,22857.0,F
14929,BDCQ.SEE1051A,22482.0,R
14930,BDCQ.SEE1051A,22987.0,R
14931,BDCQ.SEE1051A,23104.0,R
14932,BDCQ.SEE1051A,23119.0,R
14933,BDCQ.SEE1051A,23065.0,R
14934,BDCQ.SEE1051A,23741.0,R
14935,BDCQ.SEE1051A,23750.0,R
14936,BDCQ.SEE1051A,24165.0,R
14937,BDCQ.SEE1051A,23589.0,R
14938,BDCQ.SEE1051A,24228.0,R
14939,BDCQ.SEE1051A,24822.0,F
14940,BDCQ.SEE1051A,25055.0,F
14941,BDCQ.SEE1051A,24356.0,F
14942,BDCQ.SEE1051A,24757.0,F
14943,BDCQ.SEE1051A,25073.0,F
14944,BDCQ.SEE1051A,24937.0,F
14945,BDCQ.SEE1052A,24138.0,F
14946,BDCQ.SEE1052A,23824.0,F
14947,BDCQ.SEE1052A,24092.0,F
14948,BDCQ.SEE1052A,23874.0,F
14949,BDCQ.SEE1052A,24265.0,F
14950,BDCQ.SEE1052A,23708.0,F
14951,BDCQ.SEE1052A,23989.0,F
14952,BDCQ.SEE1052A,23872.0,F
14953,BDCQ.SEE1052A,24258.0,F
14954,BDCQ.SEE1052A,23430.0,F
14955,BDCQ.SEE1052A,23504.0,F
14956,BDCQ.SEE1052A,23035.0,F
14957,BDCQ.SEE1052A,23048.0,F
14958,BDCQ.SEE1052A,22513.0,F
14959,BDCQ.SEE1052A,22603.0,F
14960,BDCQ.SEE1052A,22185.0,F
14961,BDCQ.SEE1052A,22164.0,F
14962,BDCQ.SEE1052A,21539.0,F
14963,BDCQ.SEE1052A,21726.0,F
14964,BDCQ.SEE1052A,21632.0,F
14965,BDCQ.SEE1052A,21581.0,F
14966,BDCQ.SEE1052A,21200.0,F
14967,BDCQ.SEE1052A,21268.0,F
14968,BDCQ.SEE1052A,21063.0,F
14969,BDCQ.SEE1052A,21243.0,F
14970,BDCQ.SEE1052A,20901.0,F
14971,BDCQ.SEE1052A,21119.0,F
14972,BDCQ.SEE1052A,20652.0,F
14973,BDCQ.SEE1052A,20696.0,F
14974,BDCQ.SEE1052A,19074.0,F
14975,BDCQ.SEE1052A,19426.0,F
14976,BDCQ.SEE1052A,19285.0,F
14977,BDCQ.SEE1052A,19457.0,F
14978,BDCQ.SEE1052A,19217.0,F
14979,BDCQ.SEE1052A,19690.0,F
14980,BDCQ.SEE1052A,19646.0,F
14981,BDCQ.SEE1052A,19503.0,F
14982,BDCQ.SEE1052A,19190.0,R
14983,BDCQ.SEE1052A,19605.0,R
14984,BDCQ.SEE1052A,19525.0,R
14985,BDCQ.SEE1052A,19543.0,R
14986,BDCQ.SEE1052A,19647.0,R
14987,BDCQ.SEE1052A,20108.0,R
14988,BDCQ.SEE1052A,19823.0,R
14989,BDCQ.SEE1052A,19868.0,R
14990,BDCQ.SEE1052A,19884.0,R
14991,BDCQ.SEE1052A,20324.0,R
14992,BDCQ.SEE1052A,20338.0,F
14993,BDCQ.SEE1052A,20169.0,F
14994,BDCQ.SEE1052A,20105.0,F
14995,BDCQ.SEE1052A,20407.0,F
14996,BDCQ.SEE1052A,20200.0,F
14997,BDCQ.SEE1052A,20016.0,F
14998,BDCQ.SEE1053A,21535.0,F
14999,BDCQ.SEE1053A,21331.0,F
15000,BDCQ.SEE1053A,21235.0,F
15001,BDCQ.SEE1053A,21556.0,F
15002,BDCQ.SEE1053A,22119.0,F
15003,BDCQ.SEE1053A,21555.0,F
15004,BDCQ.SEE1053A,21732.0,F
15005,BDCQ.SEE1053A,22069.0,F
15006,BDCQ.SEE1053A,22461.0,F
15007,BDCQ.SEE1053A,21918.0,F
15008,BDCQ.SEE1053A,22211.0,F
15009,BDCQ.SEE1053A,22677.0,F
15010,BDCQ.SEE1053A,22917.0,F
15011,BDCQ.SEE1053A,22457.0,F
15012,BDCQ.SEE1053A,22770.0,F
15013,BDCQ.SEE1053A,23291.0,F
15014,BDCQ.SEE1053A,23247.0,F
15015,BDCQ.SEE1053A,22540.0,F
15016,BDCQ.SEE1053A,22703.0,F
15017,BDCQ.SEE1053A,23337.0,F
15018,BDCQ.SEE1053A,23746.0,F
15019,BDCQ.SEE1053A,23270.0,F
15020,BDCQ.SEE1053A,23298.0,F
15021,BDCQ.SEE1053A,23724.0,F
15022,BDCQ.SEE1053A,24267.0,F
15023,BDCQ.SEE1053A,23709.0,F
15024,BDCQ.SEE1053A,23904.0,F
15025,BDCQ.SEE1053A,24404.0,F
15026,BDCQ.SEE1053A,24651.0,F
15027,BDCQ.SEE1053A,23995.0,F
15028,BDCQ.SEE1053A,24356.0,F
15029,BDCQ.SEE1053A,24951.0,F
15030,BDCQ.SEE1053A,25198.0,F
15031,BDCQ.SEE1053A,24611.0,F
15032,BDCQ.SEE1053A,25298.0,F
15033,BDCQ.SEE1053A,25779.0,F
15034,BDCQ.SEE1053A,25573.0,F
15035,BDCQ.SEE1053A,24844.0,R
15036,BDCQ.SEE1053A,25179.0,R
15037,BDCQ.SEE1053A,25099.0,R
15038,BDCQ.SEE1053A,25091.0,R
15039,BDCQ.SEE1053A,25166.0,R
15040,BDCQ.SEE1053A,25793.0,R
15041,BDCQ.SEE1053A,25592.0,R
15042,BDCQ.SEE1053A,25440.0,R
15043,BDCQ.SEE1053A,25342.0,R
15044,BDCQ.SEE1053A,25909.0,R
15045,BDCQ.SEE1053A,26334.0,F
15046,BDCQ.SEE1053A,26704.0,F
15047,BDCQ.SEE1053A,26667.0,F
15048,BDCQ.SEE1053A,27126.0,F
15049,BDCQ.SEE1053A,26980.0,F
15050,BDCQ.SEE1053A,26851.0,F
15051,BDCQ.SEE1054A,1339.0,F
15052,BDCQ.SEE1054A,1289.0,F
15053,BDCQ.SEE1054A,1352.0,F
15054,BDCQ.SEE1054A,1375.0,F
15055,BDCQ.SEE1054A,1287.0,F
15056,BDCQ.SEE1054A,1259.0,F
15057,BDCQ.SEE1054A,1335.0,F
15058,BDCQ.SEE1054A,1337.0,F
15059,BDCQ.SEE1054A,1292.0,F
15060,BDCQ.SEE1054A,1254.0,F
15061,BDCQ.SEE1054A,1313.0,F
15062,BDCQ.SEE1054A,1326.0,F
15063,BDCQ.SEE1054A,1283.0,F
15064,BDCQ.SEE1054A,1232.0,F
15065,BDCQ.SEE1054A,1308.0,F
15066,BDCQ.SEE1054A,1334.0,F
15067,BDCQ.SEE1054A,1270.0,F
15068,BDCQ.SEE1054A,1215.0,F
15069,BDCQ.SEE1054A,1288.0,F
15070,BDCQ.SEE1054A,1322.0,F
15071,BDCQ.SEE1054A,1261.0,F
15072,BDCQ.SEE1054A,1228.0,F
15073,BDCQ.SEE1054A,1261.0,F
15074,BDCQ.SEE1054A,1262.0,F
15075,BDCQ.SEE1054A,1300.0,F
15076,BDCQ.SEE1054A,1260.0,F
15077,BDCQ.SEE1054A,1322.0,F
15078,BDCQ.SEE1054A,1352.0,F
15079,BDCQ.SEE1054A,1319.0,F
15080,BDCQ.SEE1054A,1295.0,F
15081,BDCQ.SEE1054A,1352.0,F
15082,BDCQ.SEE1054A,1352.0,F
15083,BDCQ.SEE1054A,1304.0,F
15084,BDCQ.SEE1054A,1241.0,F
15085,BDCQ.SEE1054A,1321.0,F
15086,BDCQ.SEE1054A,1311.0,F
15087,BDCQ.SEE1054A,1274.0,F
15088,BDCQ.SEE1054A,1247.0,R
15089,BDCQ.SEE1054A,1263.0,R
15090,BDCQ.SEE1054A,1255.0,R
15091,BDCQ.SEE1054A,1248.0,R
15092,BDCQ.SEE1054A,1256.0,R
15093,BDCQ.SEE1054A,1291.0,R
15094,BDCQ.SEE1054A,1266.0,R
15095,BDCQ.SEE1054A,1242.0,R
15096,BDCQ.SEE1054A,1198.0,R
15097,BDCQ.SEE1054A,1276.0,R
15098,BDCQ.SEE1054A,1277.0,F
15099,BDCQ.SEE1054A,1254.0,F
15100,BDCQ.SEE1054A,1245.0,F
15101,BDCQ.SEE1054A,1308.0,F
15102,BDCQ.SEE1054A,1302.0,F
15103,BDCQ.SEE1054A,1285.0,F
15104,BDCQ.SEE1055A,4161.0,F
15105,BDCQ.SEE1055A,4140.0,F
15106,BDCQ.SEE1055A,4288.0,F
15107,BDCQ.SEE1055A,4280.0,F
15108,BDCQ.SEE1055A,4308.0,F
15109,BDCQ.SEE1055A,4335.0,F
15110,BDCQ.SEE1055A,4373.0,F
15111,BDCQ.SEE1055A,4297.0,F
15112,BDCQ.SEE1055A,4309.0,F
15113,BDCQ.SEE1055A,4243.0,F
15114,BDCQ.SEE1055A,4315.0,F
15115,BDCQ.SEE1055A,4317.0,F
15116,BDCQ.SEE1055A,4266.0,F
15117,BDCQ.SEE1055A,4164.0,F
15118,BDCQ.SEE1055A,4290.0,F
15119,BDCQ.SEE1055A,4253.0,F
15120,BDCQ.SEE1055A,4160.0,F
15121,BDCQ.SEE1055A,4033.0,F
15122,BDCQ.SEE1055A,4013.0,F
15123,BDCQ.SEE1055A,4001.0,F
15124,BDCQ.SEE1055A,3929.0,F
15125,BDCQ.SEE1055A,3790.0,F
15126,BDCQ.SEE1055A,3880.0,F
15127,BDCQ.SEE1055A,3890.0,F
15128,BDCQ.SEE1055A,3916.0,F
15129,BDCQ.SEE1055A,3893.0,F
15130,BDCQ.SEE1055A,3999.0,F
15131,BDCQ.SEE1055A,3992.0,F
15132,BDCQ.SEE1055A,3907.0,F
15133,BDCQ.SEE1055A,3841.0,F
15134,BDCQ.SEE1055A,3966.0,F
15135,BDCQ.SEE1055A,3909.0,F
15136,BDCQ.SEE1055A,3808.0,F
15137,BDCQ.SEE1055A,3726.0,F
15138,BDCQ.SEE1055A,3854.0,F
15139,BDCQ.SEE1055A,3839.0,F
15140,BDCQ.SEE1055A,3718.0,F
15141,BDCQ.SEE1055A,3746.0,R
15142,BDCQ.SEE1055A,3852.0,R
15143,BDCQ.SEE1055A,3845.0,R
15144,BDCQ.SEE1055A,3859.0,R
15145,BDCQ.SEE1055A,3781.0,R
15146,BDCQ.SEE1055A,3954.0,R
15147,BDCQ.SEE1055A,3919.0,R
15148,BDCQ.SEE1055A,3905.0,R
15149,BDCQ.SEE1055A,3866.0,R
15150,BDCQ.SEE1055A,3936.0,R
15151,BDCQ.SEE1055A,3959.0,F
15152,BDCQ.SEE1055A,3951.0,F
15153,BDCQ.SEE1055A,3880.0,F
15154,BDCQ.SEE1055A,4019.0,F
15155,BDCQ.SEE1055A,3998.0,F
15156,BDCQ.SEE1055A,3983.0,F
15157,BDCQ.SEE1056A,6076.0,F
15158,BDCQ.SEE1056A,5979.0,F
15159,BDCQ.SEE1056A,6104.0,F
15160,BDCQ.SEE1056A,6027.0,F
15161,BDCQ.SEE1056A,6044.0,F
15162,BDCQ.SEE1056A,6011.0,F
15163,BDCQ.SEE1056A,6043.0,F
15164,BDCQ.SEE1056A,5900.0,F
15165,BDCQ.SEE1056A,5985.0,F
15166,BDCQ.SEE1056A,5875.0,F
15167,BDCQ.SEE1056A,6058.0,F
15168,BDCQ.SEE1056A,6010.0,F
15169,BDCQ.SEE1056A,5904.0,F
15170,BDCQ.SEE1056A,5800.0,F
15171,BDCQ.SEE1056A,6032.0,F
15172,BDCQ.SEE1056A,6001.0,F
15173,BDCQ.SEE1056A,5908.0,F
15174,BDCQ.SEE1056A,5859.0,F
15175,BDCQ.SEE1056A,5932.0,F
15176,BDCQ.SEE1056A,5852.0,F
15177,BDCQ.SEE1056A,5817.0,F
15178,BDCQ.SEE1056A,5778.0,F
15179,BDCQ.SEE1056A,5909.0,F
15180,BDCQ.SEE1056A,5859.0,F
15181,BDCQ.SEE1056A,5809.0,F
15182,BDCQ.SEE1056A,5707.0,F
15183,BDCQ.SEE1056A,5899.0,F
15184,BDCQ.SEE1056A,5893.0,F
15185,BDCQ.SEE1056A,5838.0,F
15186,BDCQ.SEE1056A,5682.0,F
15187,BDCQ.SEE1056A,5882.0,F
15188,BDCQ.SEE1056A,5848.0,F
15189,BDCQ.SEE1056A,5838.0,F
15190,BDCQ.SEE1056A,5861.0,F
15191,BDCQ.SEE1056A,5999.0,F
15192,BDCQ.SEE1056A,5915.0,F
15193,BDCQ.SEE1056A,5783.0,F
15194,BDCQ.SEE1056A,5768.0,R
15195,BDCQ.SEE1056A,5926.0,R
15196,BDCQ.SEE1056A,5866.0,R
15197,BDCQ.SEE1056A,5904.0,R
15198,BDCQ.SEE1056A,5879.0,R
15199,BDCQ.SEE1056A,6039.0,R
15200,BDCQ.SEE1056A,5963.0,R
15201,BDCQ.SEE1056A,5961.0,R
15202,BDCQ.SEE1056A,5912.0,R
15203,BDCQ.SEE1056A,6034.0,R
15204,BDCQ.SEE1056A,5958.0,F
15205,BDCQ.SEE1056A,5982.0,F
15206,BDCQ.SEE1056A,5939.0,F
15207,BDCQ.SEE1056A,6106.0,F
15208,BDCQ.SEE1056A,6059.0,F
15209,BDCQ.SEE1056A,6000.0,F
15210,BDCQ.SEE1057A,3706.0,F
15211,BDCQ.SEE1057A,3645.0,F
15212,BDCQ.SEE1057A,3792.0,F
15213,BDCQ.SEE1057A,3835.0,F
15214,BDCQ.SEE1057A,3819.0,F
15215,BDCQ.SEE1057A,3740.0,F
15216,BDCQ.SEE1057A,3936.0,F
15217,BDCQ.SEE1057A,3966.0,F
15218,BDCQ.SEE1057A,3871.0,F
15219,BDCQ.SEE1057A,3794.0,F
15220,BDCQ.SEE1057A,3961.0,F
15221,BDCQ.SEE1057A,3966.0,F
15222,BDCQ.SEE1057A,3867.0,F
15223,BDCQ.SEE1057A,3829.0,F
15224,BDCQ.SEE1057A,4085.0,F
15225,BDCQ.SEE1057A,4104.0,F
15226,BDCQ.SEE1057A,3876.0,F
15227,BDCQ.SEE1057A,3867.0,F
15228,BDCQ.SEE1057A,4044.0,F
15229,BDCQ.SEE1057A,4138.0,F
15230,BDCQ.SEE1057A,4034.0,F
15231,BDCQ.SEE1057A,3951.0,F
15232,BDCQ.SEE1057A,4127.0,F
15233,BDCQ.SEE1057A,4140.0,F
15234,BDCQ.SEE1057A,4056.0,F
15235,BDCQ.SEE1057A,3957.0,F
15236,BDCQ.SEE1057A,4208.0,F
15237,BDCQ.SEE1057A,4230.0,F
15238,BDCQ.SEE1057A,4183.0,F
15239,BDCQ.SEE1057A,4108.0,F
15240,BDCQ.SEE1057A,4389.0,F
15241,BDCQ.SEE1057A,4434.0,F
15242,BDCQ.SEE1057A,4274.0,F
15243,BDCQ.SEE1057A,4153.0,F
15244,BDCQ.SEE1057A,4455.0,F
15245,BDCQ.SEE1057A,4489.0,F
15246,BDCQ.SEE1057A,4344.0,F
15247,BDCQ.SEE1057A,4131.0,R
15248,BDCQ.SEE1057A,4192.0,R
15249,BDCQ.SEE1057A,4199.0,R
15250,BDCQ.SEE1057A,4157.0,R
15251,BDCQ.SEE1057A,4111.0,R
15252,BDCQ.SEE1057A,4258.0,R
15253,BDCQ.SEE1057A,4235.0,R
15254,BDCQ.SEE1057A,4193.0,R
15255,BDCQ.SEE1057A,4171.0,R
15256,BDCQ.SEE1057A,4377.0,R
15257,BDCQ.SEE1057A,4450.0,F
15258,BDCQ.SEE1057A,4337.0,R
15259,BDCQ.SEE1057A,4333.0,F
15260,BDCQ.SEE1057A,4565.0,F
15261,BDCQ.SEE1057A,4565.0,F
15262,BDCQ.SEE1057A,4485.0,F
15263,BDCQ.SEE1058A,4208.0,F
15264,BDCQ.SEE1058A,4247.0,F
15265,BDCQ.SEE1058A,4431.0,F
15266,BDCQ.SEE1058A,4389.0,F
15267,BDCQ.SEE1058A,4414.0,F
15268,BDCQ.SEE1058A,4348.0,F
15269,BDCQ.SEE1058A,4550.0,F
15270,BDCQ.SEE1058A,4480.0,F
15271,BDCQ.SEE1058A,4505.0,F
15272,BDCQ.SEE1058A,4565.0,F
15273,BDCQ.SEE1058A,4750.0,F
15274,BDCQ.SEE1058A,4706.0,F
15275,BDCQ.SEE1058A,4739.0,F
15276,BDCQ.SEE1058A,4792.0,F
15277,BDCQ.SEE1058A,5014.0,F
15278,BDCQ.SEE1058A,4970.0,F
15279,BDCQ.SEE1058A,4984.0,F
15280,BDCQ.SEE1058A,4961.0,F
15281,BDCQ.SEE1058A,5133.0,F
15282,BDCQ.SEE1058A,5082.0,F
15283,BDCQ.SEE1058A,5150.0,F
15284,BDCQ.SEE1058A,5119.0,F
15285,BDCQ.SEE1058A,5305.0,F
15286,BDCQ.SEE1058A,5309.0,F
15287,BDCQ.SEE1058A,5323.0,F
15288,BDCQ.SEE1058A,5284.0,F
15289,BDCQ.SEE1058A,5448.0,F
15290,BDCQ.SEE1058A,5406.0,F
15291,BDCQ.SEE1058A,5386.0,F
15292,BDCQ.SEE1058A,5262.0,F
15293,BDCQ.SEE1058A,5420.0,F
15294,BDCQ.SEE1058A,5392.0,F
15295,BDCQ.SEE1058A,5327.0,F
15296,BDCQ.SEE1058A,5272.0,F
15297,BDCQ.SEE1058A,5501.0,F
15298,BDCQ.SEE1058A,5489.0,F
15299,BDCQ.SEE1058A,5384.0,F
15300,BDCQ.SEE1058A,5359.0,R
15301,BDCQ.SEE1058A,5522.0,R
15302,BDCQ.SEE1058A,5422.0,R
15303,BDCQ.SEE1058A,5385.0,R
15304,BDCQ.SEE1058A,5393.0,R
15305,BDCQ.SEE1058A,5589.0,R
15306,BDCQ.SEE1058A,5470.0,R
15307,BDCQ.SEE1058A,5447.0,R
15308,BDCQ.SEE1058A,5501.0,R
15309,BDCQ.SEE1058A,5715.0,R
15310,BDCQ.SEE1058A,5697.0,F
15311,BDCQ.SEE1058A,5684.0,F
15312,BDCQ.SEE1058A,5576.0,F
15313,BDCQ.SEE1058A,5771.0,F
15314,BDCQ.SEE1058A,5744.0,F
15315,BDCQ.SEE1058A,5674.0,F
15316,BDCQ.SEE1059A,15875.0,F
15317,BDCQ.SEE1059A,16179.0,F
15318,BDCQ.SEE1059A,16710.0,F
15319,BDCQ.SEE1059A,16568.0,F
15320,BDCQ.SEE1059A,16901.0,F
15321,BDCQ.SEE1059A,16979.0,F
15322,BDCQ.SEE1059A,17403.0,F
15323,BDCQ.SEE1059A,17262.0,F
15324,BDCQ.SEE1059A,17748.0,F
15325,BDCQ.SEE1059A,18077.0,F
15326,BDCQ.SEE1059A,18706.0,F
15327,BDCQ.SEE1059A,18813.0,F
15328,BDCQ.SEE1059A,19375.0,F
15329,BDCQ.SEE1059A,19705.0,F
15330,BDCQ.SEE1059A,20235.0,F
15331,BDCQ.SEE1059A,20215.0,F
15332,BDCQ.SEE1059A,20613.0,F
15333,BDCQ.SEE1059A,20695.0,F
15334,BDCQ.SEE1059A,21232.0,F
15335,BDCQ.SEE1059A,21029.0,F
15336,BDCQ.SEE1059A,21473.0,F
15337,BDCQ.SEE1059A,21514.0,F
15338,BDCQ.SEE1059A,21989.0,F
15339,BDCQ.SEE1059A,21863.0,F
15340,BDCQ.SEE1059A,22447.0,F
15341,BDCQ.SEE1059A,22686.0,F
15342,BDCQ.SEE1059A,23309.0,F
15343,BDCQ.SEE1059A,22765.0,F
15344,BDCQ.SEE1059A,23646.0,F
15345,BDCQ.SEE1059A,23566.0,F
15346,BDCQ.SEE1059A,24242.0,F
15347,BDCQ.SEE1059A,24306.0,F
15348,BDCQ.SEE1059A,24536.0,F
15349,BDCQ.SEE1059A,24560.0,F
15350,BDCQ.SEE1059A,25115.0,F
15351,BDCQ.SEE1059A,24860.0,F
15352,BDCQ.SEE1059A,24818.0,F
15353,BDCQ.SEE1059A,25139.0,R
15354,BDCQ.SEE1059A,25523.0,R
15355,BDCQ.SEE1059A,25321.0,R
15356,BDCQ.SEE1059A,25775.0,R
15357,BDCQ.SEE1059A,26071.0,R
15358,BDCQ.SEE1059A,26790.0,R
15359,BDCQ.SEE1059A,26412.0,R
15360,BDCQ.SEE1059A,26741.0,R
15361,BDCQ.SEE1059A,26864.0,R
15362,BDCQ.SEE1059A,27531.0,R
15363,BDCQ.SEE1059A,27377.0,F
15364,BDCQ.SEE1059A,27562.0,F
15365,BDCQ.SEE1059A,27389.0,F
15366,BDCQ.SEE1059A,27980.0,F
15367,BDCQ.SEE1059A,27723.0,F
15368,BDCQ.SEE1059A,27904.0,F
15369,BDCQ.SEE1060A,149743.0,F
15370,BDCQ.SEE1060A,148829.0,F
15371,BDCQ.SEE1060A,152628.0,F
15372,BDCQ.SEE1060A,149862.0,F
15373,BDCQ.SEE1060A,152625.0,F
15374,BDCQ.SEE1060A,152681.0,F
15375,BDCQ.SEE1060A,155743.0,F
15376,BDCQ.SEE1060A,154040.0,F
15377,BDCQ.SEE1060A,157774.0,F
15378,BDCQ.SEE1060A,157388.0,F
15379,BDCQ.SEE1060A,161515.0,F
15380,BDCQ.SEE1060A,160412.0,F
15381,BDCQ.SEE1060A,163724.0,F
15382,BDCQ.SEE1060A,164207.0,F
15383,BDCQ.SEE1060A,167442.0,F
15384,BDCQ.SEE1060A,165838.0,F
15385,BDCQ.SEE1060A,168490.0,F
15386,BDCQ.SEE1060A,167554.0,F
15387,BDCQ.SEE1060A,170810.0,F
15388,BDCQ.SEE1060A,168785.0,F
15389,BDCQ.SEE1060A,171592.0,F
15390,BDCQ.SEE1060A,170603.0,F
15391,BDCQ.SEE1060A,173713.0,F
15392,BDCQ.SEE1060A,171631.0,F
15393,BDCQ.SEE1060A,174549.0,F
15394,BDCQ.SEE1060A,173612.0,F
15395,BDCQ.SEE1060A,176729.0,F
15396,BDCQ.SEE1060A,176593.0,F
15397,BDCQ.SEE1060A,176791.0,F
15398,BDCQ.SEE1060A,174334.0,F
15399,BDCQ.SEE1060A,177792.0,F
15400,BDCQ.SEE1060A,176652.0,F
15401,BDCQ.SEE1060A,177495.0,F
15402,BDCQ.SEE1060A,175320.0,F
15403,BDCQ.SEE1060A,179411.0,F
15404,BDCQ.SEE1060A,177283.0,F
15405,BDCQ.SEE1060A,175810.0,F
15406,BDCQ.SEE1060A,175775.0,R
15407,BDCQ.SEE1060A,177750.0,R
15408,BDCQ.SEE1060A,175977.0,R
15409,BDCQ.SEE1060A,178660.0,R
15410,BDCQ.SEE1060A,179413.0,R
15411,BDCQ.SEE1060A,183824.0,R
15412,BDCQ.SEE1060A,181705.0,R
15413,BDCQ.SEE1060A,182754.0,R
15414,BDCQ.SEE1060A,183338.0,R
15415,BDCQ.SEE1060A,187470.0,R
15416,BDCQ.SEE1060A,186172.0,F
15417,BDCQ.SEE1060A,188249.0,F
15418,BDCQ.SEE1060A,187133.0,F
15419,BDCQ.SEE1060A,191716.0,F
15420,BDCQ.SEE1060A,189180.0,F
15421,BDCQ.SEE1060A,189525.0,F
15422,BDCQ.SEE1062A,19761.0,F
15423,BDCQ.SEE1062A,20329.0,F
15424,BDCQ.SEE1062A,21175.0,F
15425,BDCQ.SEE1062A,21077.0,F
15426,BDCQ.SEE1062A,21651.0,F
15427,BDCQ.SEE1062A,21983.0,F
15428,BDCQ.SEE1062A,22830.0,F
15429,BDCQ.SEE1062A,22838.0,F
15430,BDCQ.SEE1062A,23499.0,F
15431,BDCQ.SEE1062A,23163.0,F
15432,BDCQ.SEE1062A,23373.0,F
15433,BDCQ.SEE1062A,22753.0,F
15434,BDCQ.SEE1062A,22853.0,F
15435,BDCQ.SEE1062A,22922.0,F
15436,BDCQ.SEE1062A,23188.0,F
15437,BDCQ.SEE1062A,22618.0,F
15438,BDCQ.SEE1062A,22897.0,F
15439,BDCQ.SEE1062A,22918.0,F
15440,BDCQ.SEE1062A,23422.0,F
