Series_reference,Data_value,STATUS
BDCQ.SEE1036A,4981.0,F
BDCQ.SEE1036A,5141.0,F
BDCQ.SEE1036A,5101.0,F
BDCQ.SEE1036A,4926.0,F
BDCQ.SEE1036A,4888.0,F
BDCQ.SEE1036A,5048.0,F
BDCQ.SEE1036A,5046.0,F
BDCQ.SEE1036A,4851.0,F
BDCQ.SEE1036A,4867.0,F
BDCQ.SEE1036A,5115.0,F
BDCQ.SEE1036A,5111.0,F
BDCQ.SEE1036A,4998.0,F
BDCQ.SEE1036A,4999.0,F
BDCQ.SEE1036A,5186.0,F
BDCQ.SEE1036A,5181.0,F
BDCQ.SEE1036A,5047.0,F
BDCQ.SEE1036A,5022.0,F
BDCQ.SEE1036A,5137.0,F
BDCQ.SEE1036A,5178.0,F
BDCQ.SEE1036A,5059.0,F
BDCQ.SEE1036A,5069.0,F
BDCQ.SEE1036A,5143.0,F
BDCQ.SEE1036A,5218.0,F
BDCQ.SEE1036A,5152.0,F
BDCQ.SEE1036A,5138.0,F
BDCQ.SEE1036A,5282.0,F
BDCQ.SEE1036A,5308.0,F
BDCQ.SEE1036A,5201.0,F
BDCQ.SEE1036A,5255.0,F
BDCQ.SEE1036A,5379.0,F
BDCQ.SEE1036A,5381.0,F
BDCQ.SEE1036A,5236.0,F
BDCQ.SEE1036A,5180.0,F
BDCQ.SEE1036A,5259.0,F
BDCQ.SEE1036A,5322.0,F
BDCQ.SEE1036A,5207.0,F
BDCQ.SEE1036A,5137.0,F
BDCQ.SEE1036A,5133.0,R
BDCQ.SEE1036A,5260.0,R
BDCQ.SEE1036A,5202.0,R
BDCQ.SEE1036A,5211.0,R
BDCQ.SEE1036A,5317.0,R
BDCQ.SEE1036A,5421.0,R
BDCQ.SEE1036A,5375.0,R
BDCQ.SEE1036A,5355.0,R
BDCQ.SEE1036A,5422.0,R
BDCQ.SEE1036A,5454.0,R
BDCQ.SEE1036A,5444.0,F
BDCQ.SEE1036A,5411.0,F
BDCQ.SEE1036A,5347.0,F
BDCQ.SEE1036A,5376.0,F
BDCQ.SEE1036A,5311.0,F
BDCQ.SEE1036A,5190.0,F
BDCQ.SEE1037A,17132.0,F
BDCQ.SEE1037A,16957.0,F
BDCQ.SEE1037A,17082.0,F
BDCQ.SEE1037A,16734.0,F
BDCQ.SEE1037A,17060.0,F
BDCQ.SEE1037A,16871.0,F
BDCQ.SEE1037A,17159.0,F
BDCQ.SEE1037A,16979.0,F
BDCQ.SEE1037A,16962.0,F
BDCQ.SEE1037A,16687.0,F
BDCQ.SEE1037A,17053.0,F
BDCQ.SEE1037A,16841.0,F
BDCQ.SEE1037A,16851.0,F
BDCQ.SEE1037A,16860.0,F
BDCQ.SEE1037A,17146.0,F
BDCQ.SEE1037A,16960.0,F
BDCQ.SEE1037A,17044.0,F
BDCQ.SEE1037A,16918.0,F
BDCQ.SEE1037A,17230.0,F
BDCQ.SEE1037A,17190.0,F
BDCQ.SEE1037A,17208.0,F
BDCQ.SEE1037A,17082.0,F
BDCQ.SEE1037A,17373.0,F
BDCQ.SEE1037A,17355.0,F
BDCQ.SEE1037A,17680.0,F
BDCQ.SEE1037A,17624.0,F
BDCQ.SEE1037A,17899.0,F
BDCQ.SEE1037A,18057.0,F
BDCQ.SEE1037A,17981.0,F
BDCQ.SEE1037A,17902.0,F
BDCQ.SEE1037A,18084.0,F
BDCQ.SEE1037A,18015.0,F
BDCQ.SEE1037A,17869.0,F
BDCQ.SEE1037A,17771.0,F
BDCQ.SEE1037A,18107.0,F
BDCQ.SEE1037A,18113.0,F
BDCQ.SEE1037A,17956.0,F
BDCQ.SEE1037A,18115.0,R
BDCQ.SEE1037A,18499.0,R
BDCQ.SEE1037A,18385.0,R
BDCQ.SEE1037A,18632.0,R
BDCQ.SEE1037A,18656.0,R
BDCQ.SEE1037A,19056.0,R
BDCQ.SEE1037A,18973.0,R
BDCQ.SEE1037A,18962.0,R
BDCQ.SEE1037A,19019.0,R
BDCQ.SEE1037A,19207.0,R
BDCQ.SEE1037A,19118.0,F
BDCQ.SEE1037A,19300.0,F
BDCQ.SEE1037A,19058.0,F
BDCQ.SEE1037A,19434.0,F
BDCQ.SEE1037A,19233.0,F
BDCQ.SEE1037A,19264.0,F
BDCQ.SEE1038A,5521.0,F
BDCQ.SEE1038A,5452.0,F
BDCQ.SEE1038A,5597.0,F
BDCQ.SEE1038A,5507.0,F
BDCQ.SEE1038A,5445.0,F
BDCQ.SEE1038A,5303.0,F
BDCQ.SEE1038A,5590.0,F
BDCQ.SEE1038A,5491.0,F
BDCQ.SEE1038A,5416.0,F
BDCQ.SEE1038A,5476.0,F
BDCQ.SEE1038A,5733.0,F
BDCQ.SEE1038A,5830.0,F
BDCQ.SEE1038A,5761.0,F
BDCQ.SEE1038A,5708.0,F
BDCQ.SEE1038A,6038.0,F
BDCQ.SEE1038A,5946.0,F
BDCQ.SEE1038A,5919.0,F
BDCQ.SEE1038A,5929.0,F
BDCQ.SEE1038A,6193.0,F
BDCQ.SEE1038A,6129.0,F
BDCQ.SEE1038A,6057.0,F
BDCQ.SEE1038A,6018.0,F
BDCQ.SEE1038A,6295.0,F
BDCQ.SEE1038A,6213.0,F
BDCQ.SEE1038A,6265.0,F
BDCQ.SEE1038A,6191.0,F
BDCQ.SEE1038A,6467.0,F
BDCQ.SEE1038A,6418.0,F
BDCQ.SEE1038A,6383.0,F
BDCQ.SEE1038A,6381.0,F
BDCQ.SEE1038A,6659.0,F
BDCQ.SEE1038A,6608.0,F
BDCQ.SEE1038A,6415.0,F
BDCQ.SEE1038A,6468.0,F
BDCQ.SEE1038A,6840.0,F
BDCQ.SEE1038A,6802.0,F
BDCQ.SEE1038A,6628.0,F
BDCQ.SEE1038A,6575.0,R
BDCQ.SEE1038A,6876.0,R
BDCQ.SEE1038A,6862.0,R
BDCQ.SEE1038A,6789.0,R
BDCQ.SEE1038A,6724.0,R
BDCQ.SEE1038A,7006.0,R
BDCQ.SEE1038A,6932.0,R
BDCQ.SEE1038A,6841.0,R
BDCQ.SEE1038A,6904.0,R
BDCQ.SEE1038A,7118.0,R
BDCQ.SEE1038A,7087.0,F
BDCQ.SEE1038A,7076.0,F
BDCQ.SEE1038A,6885.0,F
BDCQ.SEE1038A,7132.0,F
BDCQ.SEE1038A,7092.0,F
BDCQ.SEE1038A,6983.0,F
BDCQ.SEE1039A,12950.0,F
BDCQ.SEE1039A,13097.0,F
BDCQ.SEE1039A,13391.0,F
BDCQ.SEE1039A,13275.0,F
BDCQ.SEE1039A,13376.0,F
BDCQ.SEE1039A,13255.0,F
BDCQ.SEE1039A,13543.0,F
BDCQ.SEE1039A,13424.0,F
BDCQ.SEE1039A,13601.0,F
BDCQ.SEE1039A,13725.0,F
BDCQ.SEE1039A,14301.0,F
BDCQ.SEE1039A,14452.0,F
BDCQ.SEE1039A,14620.0,F
BDCQ.SEE1039A,14736.0,F
BDCQ.SEE1039A,15272.0,F
BDCQ.SEE1039A,15323.0,F
BDCQ.SEE1039A,15574.0,F
BDCQ.SEE1039A,15624.0,F
BDCQ.SEE1039A,16007.0,F
BDCQ.SEE1039A,15796.0,F
BDCQ.SEE1039A,16010.0,F
BDCQ.SEE1039A,16121.0,F
BDCQ.SEE1039A,16504.0,F
BDCQ.SEE1039A,16539.0,F
BDCQ.SEE1039A,16891.0,F
BDCQ.SEE1039A,16972.0,F
BDCQ.SEE1039A,17514.0,F
BDCQ.SEE1039A,16912.0,F
BDCQ.SEE1039A,17665.0,F
BDCQ.SEE1039A,17654.0,F
BDCQ.SEE1039A,18239.0,F
BDCQ.SEE1039A,18462.0,F
BDCQ.SEE1039A,18556.0,F
BDCQ.SEE1039A,18500.0,F
BDCQ.SEE1039A,19059.0,F
BDCQ.SEE1039A,18917.0,F
BDCQ.SEE1039A,18996.0,F
BDCQ.SEE1039A,19122.0,R
BDCQ.SEE1039A,19504.0,R
BDCQ.SEE1039A,19446.0,R
BDCQ.SEE1039A,19673.0,R
BDCQ.SEE1039A,19705.0,R
BDCQ.SEE1039A,20155.0,R
BDCQ.SEE1039A,20008.0,R
BDCQ.SEE1039A,20047.0,R
BDCQ.SEE1039A,20259.0,R
BDCQ.SEE1039A,20632.0,R
BDCQ.SEE1039A,20609.0,F
BDCQ.SEE1039A,20758.0,F
BDCQ.SEE1039A,20617.0,F
BDCQ.SEE1039A,20964.0,F
BDCQ.SEE1039A,20751.0,F
BDCQ.SEE1039A,20701.0,F
BDCQ.SEE1040A,33281.0,F
BDCQ.SEE1040A,33085.0,F
BDCQ.SEE1040A,33476.0,F
BDCQ.SEE1040A,32689.0,F
BDCQ.SEE1040A,33047.0,F
BDCQ.SEE1040A,32684.0,F
BDCQ.SEE1040A,33023.0,F
BDCQ.SEE1040A,32564.0,F
BDCQ.SEE1040A,33148.0,F
BDCQ.SEE1040A,32481.0,F
BDCQ.SEE1040A,33066.0,F
BDCQ.SEE1040A,32374.0,F
BDCQ.SEE1040A,32643.0,F
BDCQ.SEE1040A,32389.0,F
BDCQ.SEE1040A,32783.0,F
BDCQ.SEE1040A,32192.0,F
BDCQ.SEE1040A,32449.0,F
BDCQ.SEE1040A,32351.0,F
BDCQ.SEE1040A,32765.0,F
BDCQ.SEE1040A,32102.0,F
BDCQ.SEE1040A,32426.0,F
BDCQ.SEE1040A,32084.0,F
BDCQ.SEE1040A,32528.0,F
BDCQ.SEE1040A,31974.0,F
BDCQ.SEE1040A,32495.0,F
BDCQ.SEE1040A,32376.0,F
BDCQ.SEE1040A,32629.0,F
BDCQ.SEE1040A,32333.0,F
BDCQ.SEE1040A,32491.0,F
BDCQ.SEE1040A,32359.0,F
BDCQ.SEE1040A,33196.0,F
BDCQ.SEE1040A,32901.0,F
BDCQ.SEE1040A,33301.0,F
BDCQ.SEE1040A,33295.0,F
BDCQ.SEE1040A,34078.0,F
BDCQ.SEE1040A,33670.0,F
BDCQ.SEE1040A,33238.0,F
BDCQ.SEE1040A,33317.0,R
BDCQ.SEE1040A,34113.0,R
BDCQ.SEE1040A,33862.0,R
BDCQ.SEE1040A,34197.0,R
BDCQ.SEE1040A,34253.0,R
BDCQ.SEE1040A,35147.0,R
BDCQ.SEE1040A,34777.0,R
BDCQ.SEE1040A,34839.0,R
BDCQ.SEE1040A,34898.0,R
BDCQ.SEE1040A,35222.0,R
BDCQ.SEE1040A,35161.0,F
BDCQ.SEE1040A,35450.0,F
BDCQ.SEE1040A,35338.0,F
BDCQ.SEE1040A,35940.0,F
BDCQ.SEE1040A,35518.0,F
BDCQ.SEE1040A,35531.0,F
BDCQ.SEE1041A,7268.0,F
BDCQ.SEE1041A,7349.0,F
BDCQ.SEE1041A,7636.0,F
BDCQ.SEE1041A,7654.0,F
BDCQ.SEE1041A,7503.0,F
BDCQ.SEE1041A,7428.0,F
BDCQ.SEE1041A,7742.0,F
BDCQ.SEE1041A,7622.0,F
BDCQ.SEE1041A,7417.0,F
BDCQ.SEE1041A,7432.0,F
BDCQ.SEE1041A,7661.0,F
BDCQ.SEE1041A,7631.0,F
BDCQ.SEE1041A,7392.0,F
BDCQ.SEE1041A,7370.0,F
BDCQ.SEE1041A,7659.0,F
BDCQ.SEE1041A,7598.0,F
BDCQ.SEE1041A,7378.0,F
BDCQ.SEE1041A,7413.0,F
BDCQ.SEE1041A,7614.0,F
BDCQ.SEE1041A,7686.0,F
BDCQ.SEE1041A,7624.0,F
BDCQ.SEE1041A,7527.0,F
BDCQ.SEE1041A,7748.0,F
BDCQ.SEE1041A,7742.0,F
BDCQ.SEE1041A,7613.0,F
BDCQ.SEE1041A,7575.0,F
BDCQ.SEE1041A,7928.0,F
BDCQ.SEE1041A,7815.0,F
BDCQ.SEE1041A,7832.0,F
BDCQ.SEE1041A,7770.0,F
BDCQ.SEE1041A,7995.0,F
BDCQ.SEE1041A,8046.0,F
BDCQ.SEE1041A,7838.0,F
BDCQ.SEE1041A,7912.0,F
BDCQ.SEE1041A,8322.0,F
BDCQ.SEE1041A,8198.0,F
BDCQ.SEE1041A,7859.0,F
BDCQ.SEE1041A,8023.0,R
BDCQ.SEE1041A,8360.0,R
BDCQ.SEE1041A,8313.0,R
BDCQ.SEE1041A,8288.0,R
BDCQ.SEE1041A,8331.0,R
BDCQ.SEE1041A,8622.0,R
BDCQ.SEE1041A,8551.0,R
BDCQ.SEE1041A,8444.0,R
BDCQ.SEE1041A,8488.0,R
BDCQ.SEE1041A,8716.0,R
BDCQ.SEE1041A,8668.0,F
BDCQ.SEE1041A,8563.0,F
BDCQ.SEE1041A,8517.0,F
BDCQ.SEE1041A,8717.0,F
BDCQ.SEE1041A,8722.0,F
BDCQ.SEE1041A,8573.0,F
BDCQ.SEE1042A,10563.0,F
BDCQ.SEE1042A,10259.0,F
BDCQ.SEE1042A,10512.0,F
BDCQ.SEE1042A,10325.0,F
BDCQ.SEE1042A,10435.0,F
BDCQ.SEE1042A,10252.0,F
BDCQ.SEE1042A,10497.0,F
BDCQ.SEE1042A,10311.0,F
BDCQ.SEE1042A,10477.0,F
BDCQ.SEE1042A,10314.0,F
BDCQ.SEE1042A,10469.0,F
BDCQ.SEE1042A,10410.0,F
BDCQ.SEE1042A,10483.0,F
BDCQ.SEE1042A,10290.0,F
BDCQ.SEE1042A,10617.0,F
BDCQ.SEE1042A,10578.0,F
BDCQ.SEE1042A,10683.0,F
BDCQ.SEE1042A,10567.0,F
BDCQ.SEE1042A,10684.0,F
BDCQ.SEE1042A,10778.0,F
BDCQ.SEE1042A,10922.0,F
BDCQ.SEE1042A,10862.0,F
BDCQ.SEE1042A,11172.0,F
BDCQ.SEE1042A,11134.0,F
BDCQ.SEE1042A,11322.0,F
BDCQ.SEE1042A,11289.0,F
BDCQ.SEE1042A,11520.0,F
BDCQ.SEE1042A,11435.0,F
BDCQ.SEE1042A,11375.0,F
BDCQ.SEE1042A,11376.0,F
BDCQ.SEE1042A,11899.0,F
BDCQ.SEE1042A,11873.0,F
BDCQ.SEE1042A,11825.0,F
BDCQ.SEE1042A,11840.0,F
BDCQ.SEE1042A,12258.0,F
BDCQ.SEE1042A,12186.0,F
BDCQ.SEE1042A,12027.0,F
BDCQ.SEE1042A,12109.0,R
BDCQ.SEE1042A,12374.0,R
BDCQ.SEE1042A,12431.0,R
BDCQ.SEE1042A,12622.0,R
BDCQ.SEE1042A,12854.0,R
BDCQ.SEE1042A,13137.0,R
BDCQ.SEE1042A,13030.0,R
BDCQ.SEE1042A,12894.0,R
BDCQ.SEE1042A,12974.0,R
BDCQ.SEE1042A,13263.0,R
BDCQ.SEE1042A,13238.0,F
BDCQ.SEE1042A,13347.0,F
BDCQ.SEE1042A,13368.0,F
BDCQ.SEE1042A,13606.0,F
BDCQ.SEE1042A,13424.0,F
BDCQ.SEE1042A,13470.0,F
BDCQ.SEE1043A,16739.0,F
BDCQ.SEE1043A,16670.0,F
BDCQ.SEE1043A,16982.0,F
BDCQ.SEE1043A,16635.0,F
BDCQ.SEE1043A,16897.0,F
BDCQ.SEE1043A,16770.0,F
BDCQ.SEE1043A,17034.0,F
BDCQ.SEE1043A,16838.0,F
BDCQ.SEE1043A,17222.0,F
BDCQ.SEE1043A,17173.0,F
BDCQ.SEE1043A,17498.0,F
BDCQ.SEE1043A,17246.0,F
BDCQ.SEE1043A,17571.0,F
BDCQ.SEE1043A,17637.0,F
BDCQ.SEE1043A,17883.0,F
BDCQ.SEE1043A,17537.0,F
BDCQ.SEE1043A,17883.0,F
BDCQ.SEE1043A,17813.0,F
BDCQ.SEE1043A,18093.0,F
BDCQ.SEE1043A,17804.0,F
BDCQ.SEE1043A,18109.0,F
BDCQ.SEE1043A,18037.0,F
BDCQ.SEE1043A,18321.0,F
BDCQ.SEE1043A,18168.0,F
BDCQ.SEE1043A,18600.0,F
BDCQ.SEE1043A,18681.0,F
BDCQ.SEE1043A,18989.0,F
BDCQ.SEE1043A,18878.0,F
BDCQ.SEE1043A,19042.0,F
BDCQ.SEE1043A,19000.0,F
BDCQ.SEE1043A,19531.0,F
BDCQ.SEE1043A,19477.0,F
BDCQ.SEE1043A,19891.0,F
BDCQ.SEE1043A,20083.0,F
BDCQ.SEE1043A,20641.0,F
BDCQ.SEE1043A,20449.0,F
BDCQ.SEE1043A,20411.0,F
BDCQ.SEE1043A,20516.0,R
BDCQ.SEE1043A,20998.0,R
BDCQ.SEE1043A,20970.0,R
BDCQ.SEE1043A,21277.0,R
BDCQ.SEE1043A,21363.0,R
BDCQ.SEE1043A,21760.0,R
BDCQ.SEE1043A,21542.0,R
BDCQ.SEE1043A,21702.0,R
BDCQ.SEE1043A,21913.0,R
BDCQ.SEE1043A,22237.0,R
BDCQ.SEE1043A,22103.0,F
BDCQ.SEE1043A,22379.0,F
BDCQ.SEE1043A,22239.0,F
BDCQ.SEE1043A,22595.0,F
BDCQ.SEE1043A,22389.0,F
BDCQ.SEE1043A,22503.0,F
BDCQ.SEE1044A,21342.0,F
BDCQ.SEE1044A,21266.0,F
BDCQ.SEE1044A,21468.0,F
BDCQ.SEE1044A,21136.0,F
BDCQ.SEE1044A,21471.0,F
BDCQ.SEE1044A,21154.0,F
BDCQ.SEE1044A,21462.0,F
BDCQ.SEE1044A,21114.0,F
BDCQ.SEE1044A,21419.0,F
BDCQ.SEE1044A,21460.0,F
BDCQ.SEE1044A,22109.0,F
BDCQ.SEE1044A,22069.0,F
BDCQ.SEE1044A,22475.0,F
BDCQ.SEE1044A,22495.0,F
BDCQ.SEE1044A,22727.0,F
BDCQ.SEE1044A,22380.0,F
BDCQ.SEE1044A,22831.0,F
BDCQ.SEE1044A,22893.0,F
BDCQ.SEE1044A,23251.0,F
BDCQ.SEE1044A,22923.0,F
BDCQ.SEE1044A,23441.0,F
BDCQ.SEE1044A,23552.0,F
BDCQ.SEE1044A,24002.0,F
BDCQ.SEE1044A,23879.0,F
BDCQ.SEE1044A,24526.0,F
BDCQ.SEE1044A,24589.0,F
BDCQ.SEE1044A,24788.0,F
BDCQ.SEE1044A,23441.0,F
BDCQ.SEE1044A,25225.0,F
BDCQ.SEE1044A,25221.0,F
BDCQ.SEE1044A,25916.0,F
BDCQ.SEE1044A,25947.0,F
BDCQ.SEE1044A,26381.0,F
BDCQ.SEE1044A,26487.0,F
BDCQ.SEE1044A,26909.0,F
BDCQ.SEE1044A,26755.0,F
BDCQ.SEE1044A,26865.0,F
BDCQ.SEE1044A,27045.0,R
BDCQ.SEE1044A,27512.0,R
BDCQ.SEE1044A,27308.0,R
BDCQ.SEE1044A,27917.0,R
BDCQ.SEE1044A,28051.0,R
BDCQ.SEE1044A,28681.0,R
BDCQ.SEE1044A,28486.0,R
BDCQ.SEE1044A,28686.0,R
BDCQ.SEE1044A,28915.0,R
BDCQ.SEE1044A,29112.0,R
BDCQ.SEE1044A,28912.0,F
BDCQ.SEE1044A,29425.0,F
BDCQ.SEE1044A,29226.0,F
BDCQ.SEE1044A,29712.0,F
BDCQ.SEE1044A,29442.0,F
BDCQ.SEE1044A,29523.0,F
BDCQ.SEE1045A,15811.0,F
BDCQ.SEE1045A,15823.0,F
BDCQ.SEE1045A,15936.0,F
BDCQ.SEE1045A,15612.0,F
BDCQ.SEE1045A,15729.0,F
BDCQ.SEE1045A,15563.0,F
BDCQ.SEE1045A,15693.0,F
BDCQ.SEE1045A,15470.0,F
BDCQ.SEE1045A,15694.0,F
BDCQ.SEE1045A,15855.0,F
BDCQ.SEE1045A,16423.0,F
BDCQ.SEE1045A,16528.0,F
BDCQ.SEE1045A,16921.0,F
BDCQ.SEE1045A,16955.0,F
BDCQ.SEE1045A,17286.0,F
BDCQ.SEE1045A,17286.0,F
BDCQ.SEE1045A,17596.0,F
BDCQ.SEE1045A,17565.0,F
BDCQ.SEE1045A,17955.0,F
BDCQ.SEE1045A,17768.0,F
BDCQ.SEE1045A,18295.0,F
BDCQ.SEE1045A,18320.0,F
BDCQ.SEE1045A,18719.0,F
BDCQ.SEE1045A,18709.0,F
BDCQ.SEE1045A,19223.0,F
BDCQ.SEE1045A,19152.0,F
BDCQ.SEE1045A,19613.0,F
BDCQ.SEE1045A,18655.0,F
BDCQ.SEE1045A,19880.0,F
BDCQ.SEE1045A,20078.0,F
BDCQ.SEE1045A,20558.0,F
BDCQ.SEE1045A,21025.0,F
BDCQ.SEE1045A,21491.0,F
BDCQ.SEE1045A,21844.0,F
BDCQ.SEE1045A,22127.0,F
BDCQ.SEE1045A,21982.0,F
BDCQ.SEE1045A,21953.0,F
BDCQ.SEE1045A,22095.0,R
BDCQ.SEE1045A,22553.0,R
BDCQ.SEE1045A,22426.0,R
BDCQ.SEE1045A,22667.0,R
BDCQ.SEE1045A,22851.0,R
BDCQ.SEE1045A,23415.0,R
BDCQ.SEE1045A,23335.0,R
BDCQ.SEE1045A,23578.0,R
BDCQ.SEE1045A,23785.0,R
BDCQ.SEE1045A,23944.0,R
BDCQ.SEE1045A,23984.0,F
BDCQ.SEE1045A,24202.0,F
BDCQ.SEE1045A,24014.0,F
BDCQ.SEE1045A,24308.0,F
BDCQ.SEE1045A,24101.0,F
BDCQ.SEE1045A,24095.0,F
BDCQ.SEE1046A,44108.0,F
BDCQ.SEE1046A,44241.0,F
BDCQ.SEE1046A,44609.0,F
BDCQ.SEE1046A,43746.0,F
BDCQ.SEE1046A,44324.0,F
BDCQ.SEE1046A,43863.0,F
BDCQ.SEE1046A,44277.0,F
BDCQ.SEE1046A,43598.0,F
BDCQ.SEE1046A,44227.0,F
BDCQ.SEE1046A,43442.0,F
BDCQ.SEE1046A,43952.0,F
BDCQ.SEE1046A,43337.0,F
BDCQ.SEE1046A,43557.0,F
BDCQ.SEE1046A,43530.0,F
BDCQ.SEE1046A,43747.0,F
BDCQ.SEE1046A,42822.0,F
BDCQ.SEE1046A,43378.0,F
BDCQ.SEE1046A,43082.0,F
BDCQ.SEE1046A,43558.0,F
BDCQ.SEE1046A,43039.0,F
BDCQ.SEE1046A,43881.0,F
BDCQ.SEE1046A,43836.0,F
BDCQ.SEE1046A,44424.0,F
BDCQ.SEE1046A,43801.0,F
BDCQ.SEE1046A,44867.0,F
BDCQ.SEE1046A,44892.0,F
BDCQ.SEE1046A,45452.0,F
BDCQ.SEE1046A,44489.0,F
BDCQ.SEE1046A,45662.0,F
BDCQ.SEE1046A,45595.0,F
BDCQ.SEE1046A,46295.0,F
BDCQ.SEE1046A,46296.0,F
BDCQ.SEE1046A,47188.0,F
BDCQ.SEE1046A,47432.0,F
BDCQ.SEE1046A,48269.0,F
BDCQ.SEE1046A,47773.0,F
BDCQ.SEE1046A,47573.0,F
BDCQ.SEE1046A,47856.0,R
BDCQ.SEE1046A,48532.0,R
BDCQ.SEE1046A,48187.0,R
BDCQ.SEE1046A,48679.0,R
BDCQ.SEE1046A,48796.0,R
BDCQ.SEE1046A,49831.0,R
BDCQ.SEE1046A,49368.0,R
BDCQ.SEE1046A,49550.0,R
BDCQ.SEE1046A,49859.0,R
BDCQ.SEE1046A,50094.0,R
BDCQ.SEE1046A,50060.0,F
BDCQ.SEE1046A,50726.0,F
BDCQ.SEE1046A,50512.0,F
BDCQ.SEE1046A,51122.0,F
BDCQ.SEE1046A,50565.0,F
BDCQ.SEE1046A,50954.0,F
BDCQ.SEE1047A,90649.0,F
BDCQ.SEE1047A,91715.0,F
BDCQ.SEE1047A,92456.0,F
BDCQ.SEE1047A,90160.0,F
BDCQ.SEE1047A,92050.0,F
BDCQ.SEE1047A,91414.0,F
BDCQ.SEE1047A,92151.0,F
BDCQ.SEE1047A,90446.0,F
BDCQ.SEE1047A,92555.0,F
BDCQ.SEE1047A,91733.0,F
BDCQ.SEE1047A,92526.0,F
BDCQ.SEE1047A,91050.0,F
BDCQ.SEE1047A,92516.0,F
BDCQ.SEE1047A,93245.0,F
BDCQ.SEE1047A,93198.0,F
BDCQ.SEE1047A,91515.0,F
BDCQ.SEE1047A,93467.0,F
BDCQ.SEE1047A,92924.0,F
BDCQ.SEE1047A,93841.0,F
BDCQ.SEE1047A,92510.0,F
BDCQ.SEE1047A,94718.0,F
BDCQ.SEE1047A,94651.0,F
BDCQ.SEE1047A,95623.0,F
BDCQ.SEE1047A,94563.0,F
BDCQ.SEE1047A,97007.0,F
BDCQ.SEE1047A,96885.0,F
BDCQ.SEE1047A,97849.0,F
BDCQ.SEE1047A,99136.0,F
BDCQ.SEE1047A,98450.0,F
BDCQ.SEE1047A,98193.0,F
BDCQ.SEE1047A,99280.0,F
BDCQ.SEE1047A,99512.0,F
BDCQ.SEE1047A,101618.0,F
BDCQ.SEE1047A,101255.0,F
BDCQ.SEE1047A,103019.0,F
BDCQ.SEE1047A,101889.0,F
BDCQ.SEE1047A,102008.0,F
BDCQ.SEE1047A,102518.0,R
BDCQ.SEE1047A,104139.0,R
BDCQ.SEE1047A,102776.0,R
BDCQ.SEE1047A,103820.0,R
BDCQ.SEE1047A,104393.0,R
BDCQ.SEE1047A,106475.0,R
BDCQ.SEE1047A,104857.0,R
BDCQ.SEE1047A,105068.0,R
BDCQ.SEE1047A,104940.0,R
BDCQ.SEE1047A,106151.0,R
BDCQ.SEE1047A,105474.0,F
BDCQ.SEE1047A,106760.0,F
BDCQ.SEE1047A,105994.0,F
BDCQ.SEE1047A,107360.0,F
BDCQ.SEE1047A,105885.0,F
BDCQ.SEE1047A,106315.0,F
BDCQ.SEE1048A,9706.0,F
BDCQ.SEE1048A,9755.0,F
BDCQ.SEE1048A,9946.0,F
BDCQ.SEE1048A,9731.0,F
BDCQ.SEE1048A,9720.0,F
BDCQ.SEE1048A,9751.0,F
BDCQ.SEE1048A,9965.0,F
BDCQ.SEE1048A,9783.0,F
BDCQ.SEE1048A,9825.0,F
BDCQ.SEE1048A,9763.0,F
BDCQ.SEE1048A,10041.0,F
BDCQ.SEE1048A,9889.0,F
BDCQ.SEE1048A,9761.0,F
BDCQ.SEE1048A,9700.0,F
BDCQ.SEE1048A,9969.0,F
BDCQ.SEE1048A,9839.0,F
BDCQ.SEE1048A,9808.0,F
BDCQ.SEE1048A,9683.0,F
BDCQ.SEE1048A,9981.0,F
BDCQ.SEE1048A,9792.0,F
BDCQ.SEE1048A,9924.0,F
BDCQ.SEE1048A,9861.0,F
BDCQ.SEE1048A,10239.0,F
BDCQ.SEE1048A,10204.0,F
BDCQ.SEE1048A,10243.0,F
BDCQ.SEE1048A,10182.0,F
BDCQ.SEE1048A,10416.0,F
BDCQ.SEE1048A,10553.0,F
BDCQ.SEE1048A,10227.0,F
BDCQ.SEE1048A,10146.0,F
BDCQ.SEE1048A,10482.0,F
BDCQ.SEE1048A,10424.0,F
BDCQ.SEE1048A,10293.0,F
BDCQ.SEE1048A,10461.0,F
BDCQ.SEE1048A,10652.0,F
BDCQ.SEE1048A,10531.0,F
BDCQ.SEE1048A,10365.0,F
BDCQ.SEE1048A,10602.0,R
BDCQ.SEE1048A,10733.0,R
BDCQ.SEE1048A,10698.0,R
BDCQ.SEE1048A,10742.0,R
BDCQ.SEE1048A,10842.0,R
BDCQ.SEE1048A,11185.0,R
BDCQ.SEE1048A,11077.0,R
BDCQ.SEE1048A,11022.0,R
BDCQ.SEE1048A,11075.0,R
BDCQ.SEE1048A,11304.0,R
BDCQ.SEE1048A,11254.0,F
BDCQ.SEE1048A,11323.0,F
BDCQ.SEE1048A,11273.0,F
BDCQ.SEE1048A,11558.0,F
BDCQ.SEE1048A,11378.0,F
BDCQ.SEE1048A,11367.0,F
BDCQ.SEE1049A,2852.0,F
BDCQ.SEE1049A,2814.0,F
BDCQ.SEE1049A,2871.0,F
BDCQ.SEE1049A,2841.0,F
BDCQ.SEE1049A,2839.0,F
BDCQ.SEE1049A,2841.0,F
BDCQ.SEE1049A,2871.0,F
BDCQ.SEE1049A,2828.0,F
BDCQ.SEE1049A,2855.0,F
BDCQ.SEE1049A,2836.0,F
